id,insee,score_4,gamma,max_distance_km,last_update
23719,62221,108.09037802887407,5.0,20.0,2025-12-01
23720,62222,19.16831933787896,5.0,20.0,2025-12-01
23721,62223,157.04432517971256,5.0,20.0,2025-12-01
23722,62224,289.2258282734396,5.0,20.0,2025-12-01
23723,62225,143.48239304991202,5.0,20.0,2025-12-01
23724,62227,37.72489145988958,5.0,20.0,2025-12-01
23725,62228,105.36514094386,5.0,20.0,2025-12-01
23726,62229,103.33469780906339,5.0,20.0,2025-12-01
23727,62230,108.8397714044992,5.0,20.0,2025-12-01
23728,62231,44.12829796602944,5.0,20.0,2025-12-01
23729,62232,170.99055955585385,5.0,20.0,2025-12-01
23730,62233,71.78132860219789,5.0,20.0,2025-12-01
23731,62234,21.593250770878768,5.0,20.0,2025-12-01
23732,62235,214.67126309861962,5.0,20.0,2025-12-01
23733,62236,24.672028420619377,5.0,20.0,2025-12-01
23734,62237,109.85991424915062,5.0,20.0,2025-12-01
23735,62238,49.923369497797836,5.0,20.0,2025-12-01
23736,62239,400.6084972119887,5.0,20.0,2025-12-01
23737,62240,378.0500926495723,5.0,20.0,2025-12-01
23738,62241,71.51143648222578,5.0,20.0,2025-12-01
23739,62242,30.198831825126838,5.0,20.0,2025-12-01
23740,62243,35.00518437402532,5.0,20.0,2025-12-01
23741,62244,261.054569802516,5.0,20.0,2025-12-01
23742,62245,75.46779950744298,5.0,20.0,2025-12-01
23743,62246,28.500660266543967,5.0,20.0,2025-12-01
23744,62247,36.45275373763323,5.0,20.0,2025-12-01
23745,62248,93.90740104310957,5.0,20.0,2025-12-01
23746,62249,617.8222670490361,5.0,20.0,2025-12-01
23747,62250,838.4303545080592,5.0,20.0,2025-12-01
23748,62251,71.82517986895442,5.0,20.0,2025-12-01
23749,62252,433.1112165387598,5.0,20.0,2025-12-01
23750,62253,35.44600669306295,5.0,20.0,2025-12-01
23751,62254,76.21094168598664,5.0,20.0,2025-12-01
23752,62255,99.24189039115659,5.0,20.0,2025-12-01
23753,62256,31.1771620424092,5.0,20.0,2025-12-01
23754,62257,30.11443791879494,5.0,20.0,2025-12-01
23755,62258,29.788994540615086,5.0,20.0,2025-12-01
23756,62259,167.84897611994876,5.0,20.0,2025-12-01
23757,62260,32.369217013321766,5.0,20.0,2025-12-01
23758,62261,278.7511454805297,5.0,20.0,2025-12-01
23759,62262,456.75644561233844,5.0,20.0,2025-12-01
23760,62263,427.6024084146799,5.0,20.0,2025-12-01
23761,62264,107.41340218104858,5.0,20.0,2025-12-01
23762,62265,106.85528353152958,5.0,20.0,2025-12-01
23763,62266,43.590062504803456,5.0,20.0,2025-12-01
23764,62267,54.76334828739232,5.0,20.0,2025-12-01
23765,62268,135.3992235623237,5.0,20.0,2025-12-01
23766,62269,123.03526666846949,5.0,20.0,2025-12-01
23767,62270,268.1353324289109,5.0,20.0,2025-12-01
23768,62271,84.07174304488655,5.0,20.0,2025-12-01
23769,62272,96.24051584184858,5.0,20.0,2025-12-01
23770,62273,70.84650635340542,5.0,20.0,2025-12-01
23771,62274,686.2337938317089,5.0,20.0,2025-12-01
23772,62275,24.6979951439777,5.0,20.0,2025-12-01
23773,62276,638.3782389450032,5.0,20.0,2025-12-01
23774,62277,503.89048505316185,5.0,20.0,2025-12-01
23775,62278,372.19737118419295,5.0,20.0,2025-12-01
23776,62279,325.64216419886526,5.0,20.0,2025-12-01
23777,62280,189.36042959890443,5.0,20.0,2025-12-01
23778,62281,142.91995229388704,5.0,20.0,2025-12-01
23779,62282,23.668759958246582,5.0,20.0,2025-12-01
23780,62283,22.97947745841033,5.0,20.0,2025-12-01
23781,62284,226.05862560396565,5.0,20.0,2025-12-01
23782,62285,113.07219445452456,5.0,20.0,2025-12-01
23783,62286,163.42451047389224,5.0,20.0,2025-12-01
23784,62288,192.6927969588149,5.0,20.0,2025-12-01
23785,62289,77.21403001276744,5.0,20.0,2025-12-01
23786,62290,351.38435018954533,5.0,20.0,2025-12-01
23787,62291,588.5394440773646,5.0,20.0,2025-12-01
23788,62292,103.78270945831795,5.0,20.0,2025-12-01
23789,62293,24.77318600524042,5.0,20.0,2025-12-01
23790,62295,106.791932910697,5.0,20.0,2025-12-01
23791,62296,46.45048101939209,5.0,20.0,2025-12-01
23792,62297,253.56032228983082,5.0,20.0,2025-12-01
23793,62298,175.70629438810005,5.0,20.0,2025-12-01
23794,62299,48.52744259070951,5.0,20.0,2025-12-01
23795,62300,141.02727187285723,5.0,20.0,2025-12-01
23796,62301,37.11384324136117,5.0,20.0,2025-12-01
23797,62302,32.418218345145085,5.0,20.0,2025-12-01
23798,62303,31.803842278639245,5.0,20.0,2025-12-01
23799,62304,76.15777887516478,5.0,20.0,2025-12-01
23800,62306,97.4385638194841,5.0,20.0,2025-12-01
23801,62307,82.94958072519312,5.0,20.0,2025-12-01
23802,62308,70.60819573015603,5.0,20.0,2025-12-01
23803,62309,147.36535250246538,5.0,20.0,2025-12-01
23804,62310,408.32239977168217,5.0,20.0,2025-12-01
23805,62311,722.6613305163528,5.0,20.0,2025-12-01
23806,62312,58.52383761144824,5.0,20.0,2025-12-01
23807,62313,111.81795983104297,5.0,20.0,2025-12-01
23808,62314,246.71985160302216,5.0,20.0,2025-12-01
23809,62315,64.71821284510213,5.0,20.0,2025-12-01
23810,62316,29.052424390916492,5.0,20.0,2025-12-01
23811,62317,223.5963827427242,5.0,20.0,2025-12-01
23812,62318,281.78003896113927,5.0,20.0,2025-12-01
23813,62319,196.99436724034513,5.0,20.0,2025-12-01
23814,62320,248.15204491221522,5.0,20.0,2025-12-01
23815,62321,651.2044925898044,5.0,20.0,2025-12-01
23816,62322,22.84752911371355,5.0,20.0,2025-12-01
23817,62323,340.10841569229996,5.0,20.0,2025-12-01
23818,62324,396.12214192861916,5.0,20.0,2025-12-01
23819,62325,57.964898740848724,5.0,20.0,2025-12-01
23820,62326,70.70460215412378,5.0,20.0,2025-12-01
23821,62327,69.03440989683469,5.0,20.0,2025-12-01
23822,62328,157.24663104977495,5.0,20.0,2025-12-01
23823,62329,142.78740074004043,5.0,20.0,2025-12-01
23824,62330,435.92139542866585,5.0,20.0,2025-12-01
23825,62331,292.7738448458954,5.0,20.0,2025-12-01
23826,62332,157.48689522514945,5.0,20.0,2025-12-01
23827,62333,65.06884223912925,5.0,20.0,2025-12-01
23828,62334,115.40191461034382,5.0,20.0,2025-12-01
23829,62335,24.66239876333152,5.0,20.0,2025-12-01
23830,62336,75.90799864204592,5.0,20.0,2025-12-01
23831,62337,21.78151267320804,5.0,20.0,2025-12-01
23832,62338,653.5274009371137,5.0,20.0,2025-12-01
23833,62339,35.60894837768752,5.0,20.0,2025-12-01
23834,62340,157.82767076243283,5.0,20.0,2025-12-01
23835,62341,61.42070785339032,5.0,20.0,2025-12-01
23836,62342,52.673945734627026,5.0,20.0,2025-12-01
23837,62343,139.21602974354636,5.0,20.0,2025-12-01
23838,62344,79.0549363762193,5.0,20.0,2025-12-01
23839,62345,17.439763943397825,5.0,20.0,2025-12-01
23840,62346,17.30367360079874,5.0,20.0,2025-12-01
23841,62347,86.30859949450038,5.0,20.0,2025-12-01
23842,62348,48.506853113846304,5.0,20.0,2025-12-01
23843,62349,358.81651354974065,5.0,20.0,2025-12-01
23844,62350,383.9610500523223,5.0,20.0,2025-12-01
23845,62351,610.1719578932805,5.0,20.0,2025-12-01
23846,62352,24.193636794109416,5.0,20.0,2025-12-01
23847,62353,49.67734277584273,5.0,20.0,2025-12-01
23848,62354,104.31416566606174,5.0,20.0,2025-12-01
23849,62355,348.089173685688,5.0,20.0,2025-12-01
23850,62356,285.5843188111588,5.0,20.0,2025-12-01
23851,62357,21.597161636647133,5.0,20.0,2025-12-01
23852,62358,404.76791818374124,5.0,20.0,2025-12-01
23853,62359,29.31172598342023,5.0,20.0,2025-12-01
23854,62360,187.83156170225445,5.0,20.0,2025-12-01
23855,62361,41.21094870141724,5.0,20.0,2025-12-01
23856,62362,143.3574107674933,5.0,20.0,2025-12-01
23857,62363,234.91909291598495,5.0,20.0,2025-12-01
23858,62364,91.33969833749921,5.0,20.0,2025-12-01
23859,62365,19.338684459937717,5.0,20.0,2025-12-01
23860,62366,221.8647481980678,5.0,20.0,2025-12-01
23861,62367,50.93348547892596,5.0,20.0,2025-12-01
23862,62368,40.87329360827263,5.0,20.0,2025-12-01
23863,62369,368.08850536217244,5.0,20.0,2025-12-01
23864,62370,17.346568377601855,5.0,20.0,2025-12-01
23865,62371,498.57660655012535,5.0,20.0,2025-12-01
23866,62372,75.03063102729664,5.0,20.0,2025-12-01
23867,62373,438.9365543736734,5.0,20.0,2025-12-01
23868,62374,84.35815850457764,5.0,20.0,2025-12-01
23869,62375,58.57537914003875,5.0,20.0,2025-12-01
23870,62376,307.57489727808354,5.0,20.0,2025-12-01
23871,62377,314.62783034401895,5.0,20.0,2025-12-01
23872,62378,172.20893143413338,5.0,20.0,2025-12-01
23873,62379,96.43533902277528,5.0,20.0,2025-12-01
23874,62380,306.0913536483745,5.0,20.0,2025-12-01
23875,62381,39.25245481954352,5.0,20.0,2025-12-01
23876,62382,31.819363699507278,5.0,20.0,2025-12-01
23877,62383,329.7181920027599,5.0,20.0,2025-12-01
23878,62384,94.94291763348747,5.0,20.0,2025-12-01
23879,62385,46.71359893487298,5.0,20.0,2025-12-01
23880,62386,514.9383153211925,5.0,20.0,2025-12-01
23881,62387,54.869872141332635,5.0,20.0,2025-12-01
23882,62388,35.45828016383288,5.0,20.0,2025-12-01
23883,62389,27.848028400818727,5.0,20.0,2025-12-01
23884,62390,118.52258561988839,5.0,20.0,2025-12-01
23885,62391,195.37962345379782,5.0,20.0,2025-12-01
23886,62392,183.59631347326763,5.0,20.0,2025-12-01
23887,62393,167.45464564078273,5.0,20.0,2025-12-01
23888,62395,18.63492903049871,5.0,20.0,2025-12-01
23889,62396,20.743514901029336,5.0,20.0,2025-12-01
23890,62397,222.19806371587964,5.0,20.0,2025-12-01
23891,62398,26.63118374818682,5.0,20.0,2025-12-01
23892,62399,185.83230227724152,5.0,20.0,2025-12-01
23893,62400,374.2932409024189,5.0,20.0,2025-12-01
23894,62401,561.8928835364671,5.0,20.0,2025-12-01
23895,62402,89.39016599264107,5.0,20.0,2025-12-01
23896,62403,142.5740776419022,5.0,20.0,2025-12-01
23897,62404,25.76492773195738,5.0,20.0,2025-12-01
23898,62405,267.4337673571515,5.0,20.0,2025-12-01
23899,62406,119.18472647889078,5.0,20.0,2025-12-01
23900,62407,175.05890975696565,5.0,20.0,2025-12-01
23901,62408,176.74953364448817,5.0,20.0,2025-12-01
23902,62409,71.474102034619,5.0,20.0,2025-12-01
23903,62410,40.964654014872146,5.0,20.0,2025-12-01
23904,62411,15.856041690114111,5.0,20.0,2025-12-01
23905,62412,128.38831157684658,5.0,20.0,2025-12-01
23906,62413,781.7070068192651,5.0,20.0,2025-12-01
23907,62414,163.82463548061088,5.0,20.0,2025-12-01
23908,62415,222.5127312290416,5.0,20.0,2025-12-01
23909,62416,27.941118641315107,5.0,20.0,2025-12-01
23910,62418,101.50432282733532,5.0,20.0,2025-12-01
23911,62419,65.3222495992375,5.0,20.0,2025-12-01
23912,62421,62.36809592623965,5.0,20.0,2025-12-01
23913,62422,55.09518353154594,5.0,20.0,2025-12-01
23914,62423,176.8105348505185,5.0,20.0,2025-12-01
23915,62424,125.90127079063332,5.0,20.0,2025-12-01
23916,62425,126.79977010177777,5.0,20.0,2025-12-01
23917,62426,160.8085628535523,5.0,20.0,2025-12-01
23918,62427,1037.28086115154,5.0,20.0,2025-12-01
23919,62428,173.74082536913522,5.0,20.0,2025-12-01
23920,62429,80.53496633175146,5.0,20.0,2025-12-01
23921,62430,32.045237897127606,5.0,20.0,2025-12-01
23922,62432,79.78829770994633,5.0,20.0,2025-12-01
23923,62433,24.03548504102566,5.0,20.0,2025-12-01
23924,62434,67.88052904540842,5.0,20.0,2025-12-01
23925,62435,25.683711504711297,5.0,20.0,2025-12-01
23926,62436,55.58819837454823,5.0,20.0,2025-12-01
23927,62437,26.894108809550794,5.0,20.0,2025-12-01
23928,62438,156.1882973891905,5.0,20.0,2025-12-01
23929,62439,102.2109000241278,5.0,20.0,2025-12-01
23930,62440,71.55008189501216,5.0,20.0,2025-12-01
23931,62441,190.23744665096348,5.0,20.0,2025-12-01
23932,62442,51.76301781853008,5.0,20.0,2025-12-01
23933,62443,427.2064464500412,5.0,20.0,2025-12-01
23934,62444,101.36646291167865,5.0,20.0,2025-12-01
23935,62445,337.57537061690743,5.0,20.0,2025-12-01
23936,62446,128.8675841229806,5.0,20.0,2025-12-01
23937,62447,52.93767645849063,5.0,20.0,2025-12-01
23938,62448,148.52558606585126,5.0,20.0,2025-12-01
23939,62449,25.678177342557106,5.0,20.0,2025-12-01
23940,62450,60.72961991764106,5.0,20.0,2025-12-01
23941,62451,42.150610181636324,5.0,20.0,2025-12-01
23942,62452,192.76229139188925,5.0,20.0,2025-12-01
23943,62453,44.909392221929274,5.0,20.0,2025-12-01
23944,62454,383.9446458660506,5.0,20.0,2025-12-01
23945,62455,66.05321530721693,5.0,20.0,2025-12-01
23946,62456,346.4467571314159,5.0,20.0,2025-12-01
23947,62457,292.7564533005646,5.0,20.0,2025-12-01
23948,62458,153.63813702164245,5.0,20.0,2025-12-01
23949,62459,30.711777755456904,5.0,20.0,2025-12-01
23950,62460,73.95881738380868,5.0,20.0,2025-12-01
23951,62461,31.863889319929015,5.0,20.0,2025-12-01
23952,62462,59.74473195292809,5.0,20.0,2025-12-01
23953,62463,38.85708379861323,5.0,20.0,2025-12-01
23954,62464,580.4004576672386,5.0,20.0,2025-12-01
23955,62465,67.87459535703704,5.0,20.0,2025-12-01
23956,62466,30.913023534727216,5.0,20.0,2025-12-01
23957,62467,28.71331751984856,5.0,20.0,2025-12-01
23958,62468,27.997706928104506,5.0,20.0,2025-12-01
23959,62469,100.24652331726692,5.0,20.0,2025-12-01
23960,62470,21.60910795528678,5.0,20.0,2025-12-01
23961,62471,121.93255676853903,5.0,20.0,2025-12-01
23962,62472,60.38716193493979,5.0,20.0,2025-12-01
23963,62473,286.0420192607005,5.0,20.0,2025-12-01
23964,62474,179.89370503032595,5.0,20.0,2025-12-01
23965,62475,28.023082235932282,5.0,20.0,2025-12-01
23966,62476,412.60449015740085,5.0,20.0,2025-12-01
23967,62477,128.1901314342103,5.0,20.0,2025-12-01
23968,62478,77.07377096110633,5.0,20.0,2025-12-01
23969,62479,306.8278787713694,5.0,20.0,2025-12-01
23970,62480,492.990578994872,5.0,20.0,2025-12-01
23971,62481,18.100205417854802,5.0,20.0,2025-12-01
23972,62483,76.01736100986051,5.0,20.0,2025-12-01
23973,62484,76.51846588626138,5.0,20.0,2025-12-01
23974,62485,55.522385657050414,5.0,20.0,2025-12-01
23975,62486,164.5512361205904,5.0,20.0,2025-12-01
23976,62487,123.01097797056102,5.0,20.0,2025-12-01
23977,62488,125.01388441120035,5.0,20.0,2025-12-01
23978,62489,279.9389724979718,5.0,20.0,2025-12-01
23979,62490,124.56481659395916,5.0,20.0,2025-12-01
23980,62491,588.1081846752944,5.0,20.0,2025-12-01
23981,62492,25.74902127818088,5.0,20.0,2025-12-01
23982,62493,47.593256414889346,5.0,20.0,2025-12-01
23983,62494,34.58146919703516,5.0,20.0,2025-12-01
23984,62495,39.7378820574359,5.0,20.0,2025-12-01
23985,62496,90.12693772718316,5.0,20.0,2025-12-01
23986,62497,699.0241628296064,5.0,20.0,2025-12-01
23987,62498,1641.0327223800123,5.0,20.0,2025-12-01
23988,62499,54.756881108244755,5.0,20.0,2025-12-01
23989,62500,148.35236481463483,5.0,20.0,2025-12-01
23990,62501,37.77987115693587,5.0,20.0,2025-12-01
23991,62502,590.3619402761783,5.0,20.0,2025-12-01
23992,62503,111.79831914888852,5.0,20.0,2025-12-01
23993,62504,135.35277750718296,5.0,20.0,2025-12-01
23994,62505,147.42633805255772,5.0,20.0,2025-12-01
23995,62506,124.25311476073034,5.0,20.0,2025-12-01
23996,62507,48.01176267331644,5.0,20.0,2025-12-01
23997,62508,127.93715533529092,5.0,20.0,2025-12-01
23998,62509,107.04814932184877,5.0,20.0,2025-12-01
23999,62510,1090.0221528262018,5.0,20.0,2025-12-01
24000,62511,45.86568981055396,5.0,20.0,2025-12-01
24001,62512,98.65536227892648,5.0,20.0,2025-12-01
24002,62513,21.76267504820619,5.0,20.0,2025-12-01
24003,62514,56.111548865162305,5.0,20.0,2025-12-01
24004,62515,55.58570296461726,5.0,20.0,2025-12-01
24005,62516,324.6743179043224,5.0,20.0,2025-12-01
24006,62517,117.53222805927169,5.0,20.0,2025-12-01
24007,62518,19.738019864662125,5.0,20.0,2025-12-01
24008,62519,49.88537311702683,5.0,20.0,2025-12-01
24009,62520,394.16187031202156,5.0,20.0,2025-12-01
24010,62521,28.070432564207593,5.0,20.0,2025-12-01
24011,62522,28.738301389791967,5.0,20.0,2025-12-01
24012,62523,681.8627845838537,5.0,20.0,2025-12-01
24013,62524,109.63157542864492,5.0,20.0,2025-12-01
24014,62525,441.9115899664772,5.0,20.0,2025-12-01
24015,62526,71.73062748402947,5.0,20.0,2025-12-01
24016,62527,66.68466467186622,5.0,20.0,2025-12-01
24017,62528,643.3438075449908,5.0,20.0,2025-12-01
24018,62529,566.4520752082874,5.0,20.0,2025-12-01
24019,62530,47.853814858126995,5.0,20.0,2025-12-01
24020,62531,146.99871985771028,5.0,20.0,2025-12-01
24021,62532,233.39326458591637,5.0,20.0,2025-12-01
24022,62533,36.695109236305925,5.0,20.0,2025-12-01
24023,62534,161.81607163931227,5.0,20.0,2025-12-01
24024,62535,64.59597129813265,5.0,20.0,2025-12-01
24025,62536,123.32755741303491,5.0,20.0,2025-12-01
24026,62537,33.986517397224716,5.0,20.0,2025-12-01
24027,62538,37.53139852541685,5.0,20.0,2025-12-01
24028,62539,36.451192820573254,5.0,20.0,2025-12-01
24029,62540,291.5817078171485,5.0,20.0,2025-12-01
24030,62541,24.16260983652934,5.0,20.0,2025-12-01
24031,62542,49.131556902265324,5.0,20.0,2025-12-01
24032,62543,147.8392424426632,5.0,20.0,2025-12-01
24033,62544,82.68557928800777,5.0,20.0,2025-12-01
24034,62545,30.39520126751039,5.0,20.0,2025-12-01
24035,62546,121.41330676441265,5.0,20.0,2025-12-01
24036,62547,45.76089181504564,5.0,20.0,2025-12-01
24037,62548,482.4154949899738,5.0,20.0,2025-12-01
24038,62549,47.733832061021715,5.0,20.0,2025-12-01
24039,62550,40.96896615608311,5.0,20.0,2025-12-01
24040,62551,39.259676500905584,5.0,20.0,2025-12-01
24041,62552,34.068434823647586,5.0,20.0,2025-12-01
24042,62553,117.64045659672368,5.0,20.0,2025-12-01
24043,62554,66.13212350469114,5.0,20.0,2025-12-01
24044,62555,249.84243721484626,5.0,20.0,2025-12-01
24045,62556,51.89055908426684,5.0,20.0,2025-12-01
24046,62557,369.0739146163827,5.0,20.0,2025-12-01
24047,62558,63.44243786727584,5.0,20.0,2025-12-01
24048,62559,155.23476376902596,5.0,20.0,2025-12-01
24049,62560,203.33946739634004,5.0,20.0,2025-12-01
24050,62561,36.19483925365206,5.0,20.0,2025-12-01
24051,62562,40.633999102416205,5.0,20.0,2025-12-01
24052,62563,517.8634145546245,5.0,20.0,2025-12-01
24053,62564,157.81189601031417,5.0,20.0,2025-12-01
24054,62565,38.139772772081514,5.0,20.0,2025-12-01
24055,62566,79.83195299430808,5.0,20.0,2025-12-01
24056,62567,108.09732418216024,5.0,20.0,2025-12-01
24057,62568,197.01492314685927,5.0,20.0,2025-12-01
24058,62569,70.94625233384076,5.0,20.0,2025-12-01
24059,62570,642.5656074679587,5.0,20.0,2025-12-01
24060,62571,196.37811882779545,5.0,20.0,2025-12-01
24061,62572,61.57953730387228,5.0,20.0,2025-12-01
24062,62573,749.1202712960314,5.0,20.0,2025-12-01
24063,62574,190.1644678858225,5.0,20.0,2025-12-01
24064,62576,29.1527457635233,5.0,20.0,2025-12-01
24065,62577,19.832534529837577,5.0,20.0,2025-12-01
24066,62578,103.351230908177,5.0,20.0,2025-12-01
24067,62579,93.14417383626815,5.0,20.0,2025-12-01
24068,62580,89.03591285909265,5.0,20.0,2025-12-01
24069,62581,35.95005350039861,5.0,20.0,2025-12-01
24070,62582,272.8707443481718,5.0,20.0,2025-12-01
24071,62583,37.341206940300935,5.0,20.0,2025-12-01
24072,62584,276.0723217284987,5.0,20.0,2025-12-01
24073,62585,52.56663300277104,5.0,20.0,2025-12-01
24074,62586,173.93515282563936,5.0,20.0,2025-12-01
24075,62587,661.519141444656,5.0,20.0,2025-12-01
24076,62588,96.79366049828415,5.0,20.0,2025-12-01
24077,62589,315.79309776782264,5.0,20.0,2025-12-01
24078,62590,32.488784160292596,5.0,20.0,2025-12-01
24079,62591,57.532381875283164,5.0,20.0,2025-12-01
24080,62592,108.97935020754204,5.0,20.0,2025-12-01
24081,62593,32.24480945120572,5.0,20.0,2025-12-01
24082,62594,89.15098757088666,5.0,20.0,2025-12-01
24083,62595,166.410539908904,5.0,20.0,2025-12-01
24084,62596,24.50786219070551,5.0,20.0,2025-12-01
24085,62597,110.46733803606085,5.0,20.0,2025-12-01
24086,62598,141.46787546143074,5.0,20.0,2025-12-01
24087,62599,83.64403034470519,5.0,20.0,2025-12-01
24088,62600,102.19126276124378,5.0,20.0,2025-12-01
24089,62601,83.63226468384596,5.0,20.0,2025-12-01
24090,62602,46.491042401043586,5.0,20.0,2025-12-01
24091,62603,115.85437535906092,5.0,20.0,2025-12-01
24092,62604,309.2446381100859,5.0,20.0,2025-12-01
24093,62605,20.85423531604462,5.0,20.0,2025-12-01
24094,62606,509.97593157270177,5.0,20.0,2025-12-01
24095,62607,35.265897488025665,5.0,20.0,2025-12-01
24096,62608,50.67866586291195,5.0,20.0,2025-12-01
24097,62609,390.8631477856999,5.0,20.0,2025-12-01
24098,62610,69.09906515401352,5.0,20.0,2025-12-01
24099,62611,216.1285893184322,5.0,20.0,2025-12-01
24100,62612,372.9424141910235,5.0,20.0,2025-12-01
24101,62613,75.09498453079706,5.0,20.0,2025-12-01
24102,62614,130.79621878499503,5.0,20.0,2025-12-01
24103,62615,146.37004033626576,5.0,20.0,2025-12-01
24104,62616,16.293725471128095,5.0,20.0,2025-12-01
24105,62617,553.9793738179712,5.0,20.0,2025-12-01
24106,62618,142.41275095609342,5.0,20.0,2025-12-01
24107,62619,93.2320952263737,5.0,20.0,2025-12-01
24108,62620,169.1799842304405,5.0,20.0,2025-12-01
24109,62621,175.17507256344635,5.0,20.0,2025-12-01
24110,62622,104.35991352764981,5.0,20.0,2025-12-01
24111,62623,162.45069803847915,5.0,20.0,2025-12-01
24112,62624,625.7108293210522,5.0,20.0,2025-12-01
24113,62625,22.23775759079431,5.0,20.0,2025-12-01
24114,62626,457.41748772709207,5.0,20.0,2025-12-01
24115,62627,302.09798389408763,5.0,20.0,2025-12-01
24116,62628,625.7220922386693,5.0,20.0,2025-12-01
24117,62629,133.86968739119862,5.0,20.0,2025-12-01
24118,62630,111.8412403251908,5.0,20.0,2025-12-01
24119,62631,24.31878253573428,5.0,20.0,2025-12-01
24120,62632,292.643568093799,5.0,20.0,2025-12-01
24121,62633,24.56927677428849,5.0,20.0,2025-12-01
24122,62634,187.33439382032478,5.0,20.0,2025-12-01
24123,62635,24.529279772092078,5.0,20.0,2025-12-01
24124,62636,108.70722764769283,5.0,20.0,2025-12-01
24125,62637,832.9290713420269,5.0,20.0,2025-12-01
24126,62638,199.58344109438832,5.0,20.0,2025-12-01
24127,62639,383.3316465532108,5.0,20.0,2025-12-01
24128,62640,25.805421504414717,5.0,20.0,2025-12-01
24129,62641,62.9004293892189,5.0,20.0,2025-12-01
24130,62642,155.13162593537027,5.0,20.0,2025-12-01
24131,62643,309.697204953899,5.0,20.0,2025-12-01
24132,62644,83.91904609927815,5.0,20.0,2025-12-01
24133,62645,373.9909501743716,5.0,20.0,2025-12-01
24134,62646,213.3264835991664,5.0,20.0,2025-12-01
24135,62647,37.78473862394811,5.0,20.0,2025-12-01
24136,62648,69.20868852797591,5.0,20.0,2025-12-01
24137,62649,27.0099727027032,5.0,20.0,2025-12-01
24138,62650,276.599730752613,5.0,20.0,2025-12-01
24139,62651,76.09625944158117,5.0,20.0,2025-12-01
24140,62652,138.13032131966722,5.0,20.0,2025-12-01
24141,62653,113.08919354896432,5.0,20.0,2025-12-01
24142,62654,129.4327602722066,5.0,20.0,2025-12-01
24143,62655,35.7526188232992,5.0,20.0,2025-12-01
24144,62656,124.39105239337988,5.0,20.0,2025-12-01
24145,62657,126.99202782189477,5.0,20.0,2025-12-01
24146,62658,106.2113518139701,5.0,20.0,2025-12-01
24147,62659,22.83885959068023,5.0,20.0,2025-12-01
24148,62660,306.4785165010164,5.0,20.0,2025-12-01
24149,62661,27.7634596312178,5.0,20.0,2025-12-01
24150,62662,152.0415662829945,5.0,20.0,2025-12-01
24151,62663,32.78785575196633,5.0,20.0,2025-12-01
24152,62664,71.32607412990177,5.0,20.0,2025-12-01
24153,62665,16.69820463554748,5.0,20.0,2025-12-01
24154,62666,599.8956925843456,5.0,20.0,2025-12-01
24155,62667,199.44344131499037,5.0,20.0,2025-12-01
24156,62668,55.03216343786747,5.0,20.0,2025-12-01
24157,62669,103.27614563784252,5.0,20.0,2025-12-01
24158,62670,51.394423226240036,5.0,20.0,2025-12-01
24159,62671,85.89691748337987,5.0,20.0,2025-12-01
24160,62672,48.864088161342494,5.0,20.0,2025-12-01
24161,62673,96.5039726629936,5.0,20.0,2025-12-01
24162,62674,110.16506245322961,5.0,20.0,2025-12-01
24163,62675,84.70686140999248,5.0,20.0,2025-12-01
24164,62676,128.69342620360146,5.0,20.0,2025-12-01
24165,62677,22.224417332117504,5.0,20.0,2025-12-01
24166,62678,65.1927500103563,5.0,20.0,2025-12-01
24167,62679,91.43443964272431,5.0,20.0,2025-12-01
24168,62680,406.6877245900246,5.0,20.0,2025-12-01
24169,62681,144.9151990263909,5.0,20.0,2025-12-01
24170,62682,29.368395176620176,5.0,20.0,2025-12-01
24171,62683,19.17435906086265,5.0,20.0,2025-12-01
24172,62684,185.41309071872345,5.0,20.0,2025-12-01
24173,62685,36.70648154409774,5.0,20.0,2025-12-01
24174,62686,42.316646743180186,5.0,20.0,2025-12-01
24175,62688,186.39333252909532,5.0,20.0,2025-12-01
24176,62689,114.33650157317899,5.0,20.0,2025-12-01
24177,62690,19.83764945901592,5.0,20.0,2025-12-01
24178,62691,132.57403520598615,5.0,20.0,2025-12-01
24179,62692,72.25879759480094,5.0,20.0,2025-12-01
24180,62693,244.47765986118796,5.0,20.0,2025-12-01
24181,62694,27.280046144959805,5.0,20.0,2025-12-01
24182,62695,27.286604706378863,5.0,20.0,2025-12-01
24183,62696,49.48641616233263,5.0,20.0,2025-12-01
24184,62697,197.81347556940636,5.0,20.0,2025-12-01
24185,62698,61.99328336562362,5.0,20.0,2025-12-01
24186,62699,140.5642702531764,5.0,20.0,2025-12-01
24187,62700,19.204528216258748,5.0,20.0,2025-12-01
24188,62701,133.74813128259984,5.0,20.0,2025-12-01
24189,62702,100.25505954456759,5.0,20.0,2025-12-01
24190,62703,203.49670676894644,5.0,20.0,2025-12-01
24191,62704,52.1461952408072,5.0,20.0,2025-12-01
24192,62705,132.24120696194566,5.0,20.0,2025-12-01
24193,62706,486.8526007800647,5.0,20.0,2025-12-01
24194,62708,41.613850125587014,5.0,20.0,2025-12-01
24195,62709,116.00627580730573,5.0,20.0,2025-12-01
24196,62710,22.762679417117063,5.0,20.0,2025-12-01
24197,62711,160.15199803001863,5.0,20.0,2025-12-01
24198,62712,169.89344032976848,5.0,20.0,2025-12-01
24199,62713,242.38069291422875,5.0,20.0,2025-12-01
24200,62714,375.92552905170083,5.0,20.0,2025-12-01
