,insee,nom,surf_ha,x,y
493,07282,Saint-Pierre-de-Colombier,950.0,4.2659636,44.710434
494,07288,Saint-Priest,1978.0,4.5354714,44.713192
495,07003,Aizac,660.0,4.3301635,44.72004
496,26337,Saulce-sur-Rhône,1896.0,4.790535,44.704266
497,48129,Rocles,1978.0,3.7859159,44.703266
498,48188,Serverette,1734.0,3.3914216,44.70017
499,07210,Saint-Andéol-de-Vals,1666.0,4.40089,44.692654
500,48112,Pierrefiche,1678.0,3.7319725,44.68538
501,48150,Saint-Flour-de-Mercoire,1212.0,3.8296964,44.681602
502,07092,Freyssenet,964.0,4.5460873,44.688663
503,90013,Bethonvilliers,193.0,6.9670334,47.680794
504,07178,Pont-de-Labeaume,480.0,4.297585,44.665855
505,26097,Cliousclat,962.0,4.832935,44.722054
506,26001,Solaure en Diois,1919.0,5.3877625,44.705692
507,38537,La Verpillière,669.0,5.1487,45.637573
508,26183,Mirabel-et-Blacons,1775.0,5.1237526,44.71397
509,26368,Vercheny,1129.0,5.2486353,44.71464
510,26065,Chabrillan,1752.0,4.9604783,44.713127
511,26327,Saint-Roman,715.0,5.427055,44.68914
512,59236,Flesquières,628.0,3.1194491,50.123924
513,26115,Divajeu,1312.0,5.009026,44.699272
514,38455,Saint-Savin,2484.0,5.321486,45.625473
515,58158,Mars-sur-Allier,2113.0,3.0877326,46.85801
516,63032,Beaumont,400.0,3.0867064,45.749763
517,63167,Gimeaux,219.0,3.0986502,45.949127
518,73173,Montricher-Albanne,2797.0,6.4081836,45.21442
519,73013,Albiez-Montrond,4860.0,6.3396225,45.188694
520,63473,Yssac-la-Tourette,214.0,3.0914683,45.934216
521,63245,Mozac,403.0,3.0847642,45.89234
522,63042,Blanzat,700.0,3.0733995,45.827496
523,63212,Marsat,410.0,3.0835326,45.873623
524,03295,Valignat,232.0,3.077775,46.174614
525,60445,Nampcel,1672.0,3.0906444,49.491978
526,89370,Saint-Valérien,2220.0,3.0993342,48.181744
527,89093,Chaumont,878.0,3.1006122,48.309963
528,58160,Marzy,2163.0,3.0921113,46.98397
529,58214,Pougues-les-Eaux,1304.0,3.0967703,47.07592
530,58121,Garchizy,1576.0,3.0948336,47.04379
531,02512,Montigny-l'Allier,1033.0,3.1079652,49.12239
532,60037,Babœuf,723.0,3.0909705,49.582405
533,77286,Meigneux,780.0,3.0971873,48.51354
534,77293,Misy-sur-Yonne,628.0,3.0950618,48.365467
535,77101,Châtenay-sur-Seine,1340.0,3.0948036,48.420067
536,60052,Beaugies-sous-Bois,390.0,3.0996854,49.637184
537,62830,Trescault,463.0,3.0969198,50.090473
538,59408,Moncheaux,496.0,3.0881333,50.457024
539,80629,Pœuilly,623.0,3.0965645,49.884853
540,77467,La Tombe,784.0,3.0931418,48.386658
541,59507,Ronchin,541.0,3.0923555,50.604855
542,62780,Sauchy-Cauchy,408.0,3.0911105,50.23602
543,02327,Foreste,494.0,3.0950649,49.805588
544,38071,Champ-sur-Drac,879.0,5.7274117,45.06899
545,02514,Montigny-Lengrain,1148.0,3.0990062,49.37264
546,03194,Naves,808.0,3.1160169,46.176052
547,08404,Sault-Saint-Remy,966.0,4.1562104,49.423862
548,77131,Coulommiers,1093.0,3.0912414,48.81234
549,77448,Sept-Sorts,307.0,3.1056068,48.93983
550,03012,Autry-Issards,1958.0,3.1224422,46.544342
551,67461,Schwobsheim,263.0,7.5743456,48.235462
552,63327,Saint-Bonnet-près-Riom,701.0,3.1166143,45.928463
553,02822,Vivières,1397.0,3.092011,49.305634
554,59034,Avelin,1385.0,3.0857413,50.539803
555,59600,Tourmignies,203.0,3.0849235,50.50406
556,62646,Palluel,278.0,3.09553,50.264267
557,89036,La Belliole,861.0,3.08625,48.144863
558,89449,Villeblevin,742.0,3.085069,48.330402
559,38495,La Sône,308.0,5.2806664,45.117146
560,38095,Chatte,2286.0,5.2795377,45.139988
561,77223,Gurcy-le-Châtel,1271.0,3.081054,48.4842
562,59228,Férin,552.0,3.0806532,50.33113
563,03090,Couzon,2030.0,3.11336,46.64429
564,03281,Le Theil,2916.0,3.1256535,46.35627
565,03069,Châtillon,1290.0,3.1295476,46.462288
566,03170,Meillers,2361.0,3.101765,46.51361
567,03241,Saint-Léopardin-d'Augy,3985.0,3.1057103,46.69815
568,63113,Clermont-Ferrand,4313.0,3.1154094,45.78593
569,59368,La Madeleine,268.0,3.069981,50.654415
570,60278,Golancourt,412.0,3.069573,49.703125
571,80404,Guyencourt-Saulcourt,503.0,3.0811136,49.99529
572,80516,Marquaix,531.0,3.0745707,49.94661
573,62739,Sains-lès-Marquion,625.0,3.078693,50.185184
574,59098,Bousbecque,643.0,3.074763,50.76355
575,59220,Faches-Thumesnil,462.0,3.072317,50.5941
576,59609,Vendeville,257.0,3.080551,50.573074
577,80750,Tertry,493.0,3.0707173,49.859966
578,60062,Berlancourt,714.0,3.08399,49.678463
579,60072,Bitry,661.0,3.078918,49.413773
580,60502,Le Plessis-Patte-d'Oie,282.0,3.065822,49.683456
581,02402,Lanchy,371.0,3.0740306,49.82946
582,77440,Sammeron,610.0,3.0766823,48.942142
583,03075,Chezelle,731.0,3.1117682,46.21308
584,63035,Beauregard-Vendon,731.0,3.113486,45.965782
585,90059,Lacollonge,191.0,6.960667,47.66323
586,03311,Vicq,1348.0,3.0958917,46.146427
587,03175,Monestier,2989.0,3.1042447,46.263115
588,63099,Châteaugay,912.0,3.0925498,45.854225
589,63181,Jozerand,1085.0,3.0989668,46.0248
590,63082,Champs,1519.0,3.0940654,46.06141
591,58126,Gimouille,1424.0,3.0985816,46.941135
592,63395,Saint-Sandoux,984.0,3.1083505,45.638203
593,60389,Maucourt,315.0,3.078802,49.632694
594,63063,Cébazat,1011.0,3.107272,45.832127
595,02561,Nouvion-le-Vineux,350.0,3.6055346,49.509335
596,63199,Ludesse,863.0,3.099659,45.615917
597,60171,Courtieux,261.0,3.0850644,49.384907
598,63315,Saint-Amant-Tallende,506.0,3.1096385,45.667355
599,60593,Saint-Pierre-lès-Bitry,342.0,3.084197,49.430813
600,89044,Blannay,735.0,3.7621984,47.53401
601,02747,Trefcon,405.0,3.0883996,49.859932
602,59398,Mérignies,864.0,3.122064,50.507065
603,26218,Mours-Saint-Eusèbe,533.0,5.058892,45.07084
604,59170,Dechy,928.0,3.1303027,50.350056
605,59256,Fretin,1328.0,3.1320255,50.56576
606,07324,Tournon-sur-Rhône,2152.0,4.815504,45.05376
607,07217,Saint-Barthélemy-le-Plain,1909.0,4.7434325,45.045208
608,51451,Queudes,1007.0,3.7568645,48.65912
609,02726,Sommette-Eaucourt,628.0,3.1184626,49.728497
610,02139,Caillouël-Crépigny,668.0,3.121547,49.61776
611,59269,Gouzeaucourt,1208.0,3.1162307,50.05609
612,62781,Sauchy-Lestrée,906.0,3.1163502,50.22018
613,60410,Mondescourt,320.0,3.1094017,49.6015
614,62164,Bourlon,1230.0,3.1208763,50.180866
615,59279,Halluin,1258.0,3.1264875,50.77477
616,59508,Roncq,1058.0,3.1177855,50.747288
617,59343,Lesquin,851.0,3.1122065,50.58953
618,59569,Sin-le-Noble,1151.0,3.120335,50.36764
619,59126,Cantin,928.0,3.1240854,50.309956
620,02362,Guivry,723.0,3.1205175,49.65137
621,59346,Lezennes,214.0,3.1176748,50.611736
622,02140,Camelin,919.0,3.1276464,49.520535
623,59654,Waziers,432.0,3.1121597,50.385124
624,02144,Caulaincourt,598.0,3.1110125,49.864838
625,59410,Mons-en-Barœul,287.0,3.108183,50.643246
626,80434,Hervilly,620.0,3.11666,49.931072
627,60105,Brétigny,517.0,3.1149204,49.560547
628,60693,Villeselve,694.0,3.1124988,49.68592
629,42330,Villars,569.0,4.351387,45.468952
630,73181,Moûtiers,314.0,6.5366964,45.486076
631,73095,La Croix-de-la-Rochette,303.0,6.117997,45.47498
632,69064,Condrieu,921.0,4.7573795,45.47386
633,73113,Feissons-sur-Salins,478.0,6.560755,45.472572
634,26177,Marsaz,911.0,4.932244,45.121197
635,73052,Bourget-en-Huile,678.0,6.21175,45.48204
636,51151,Chichey,720.0,3.7538512,48.682358
637,73217,Rotherens,174.0,6.136956,45.471684
638,73159,Les Mollettes,543.0,6.0585237,45.466557
639,73316,Villard-Sallet,313.0,6.134825,45.486202
640,73082,La Chavanne,306.0,6.066312,45.493202
641,51628,Villeneuve-Saint-Vistre-et-Villevotte,960.0,3.761904,48.637672
642,73240,Sainte-Hélène-du-Lac,704.0,6.0541863,45.47959
643,63155,Estandeuil,960.0,3.4443617,45.68117
644,73033,La Bauche,658.0,5.7703996,45.482082
645,63027,Baffie,1085.0,3.8284068,45.47673
646,42060,Chenereilles,918.0,4.0896325,45.485844
647,42051,La Chapelle-Villars,828.0,4.7154737,45.478428
648,38256,Montferrat,1299.0,5.579507,45.475376
649,63328,Sainte-Catherine,565.0,3.4774294,45.451004
650,38372,Saint-Bueil,391.0,5.6808023,45.474144
651,38420,Saint-Martin-de-Vaulserre,396.0,5.6815786,45.492653
652,38257,Montrevel,937.0,5.407317,45.477036
653,38459,Saint-Sorlin-de-Vienne,993.0,4.9384413,45.473717
654,38038,Belmont,655.0,5.363632,45.473717
655,42305,La Talaudière,769.0,4.423667,45.478535
656,42275,Saint-Priest-en-Jarez,309.0,4.3734956,45.475605
657,38047,Blandin,430.0,5.446739,45.48019
658,38564,Voissant,391.0,5.704212,45.47977
659,80271,Épehy,1736.0,3.1326725,50.006397
660,59625,Villers-Plouich,1098.0,3.135839,50.078922
661,02415,Laversine,721.0,3.1541162,49.3532
662,77238,Jouarre,4233.0,3.112773,48.902534
663,89074,Champigny,2128.0,3.1319752,48.304913
664,73187,La Léchère,12897.0,6.458706,45.530586
665,38292,Villages du Lac de Paladru,2325.0,5.5320067,45.471775
666,73197,Peisey-Nancroix,7246.0,6.8149858,45.510387
667,73296,Tignes,9112.0,6.936136,45.481583
668,02818,Villiers-Saint-Denis,760.0,3.2611594,48.997425
669,63384,Saint-Pierre-la-Bourlhonne,1184.0,3.754981,45.677395
670,02253,Cuisy-en-Almont,914.0,3.248855,49.4204
671,63258,Olliergues,1635.0,3.6357784,45.690403
672,42039,Chalmazel-Jeansagnière,5311.0,3.8215232,45.707542
673,26014,Arthémonay,574.0,5.0599275,45.14138
674,38560,Val-de-Virieu,1628.0,5.471903,45.478218
675,38094,Châtonnay,3167.0,5.222444,45.476994
676,63412,Sauvessanges,3311.0,3.8652723,45.392666
677,42318,Usson-en-Forez,4728.0,3.9340773,45.391594
678,42006,Apinac,1555.0,3.9941323,45.392246
679,43128,Malvières,1367.0,3.7255766,45.342396
680,63079,Champagnat-le-Jeune,944.0,3.4169538,45.44463
681,63442,Valz-sous-Châteauneuf,513.0,3.421874,45.430637
682,63277,Peslières,683.0,3.474174,45.437744
683,63256,Novacelles,1439.0,3.6577952,45.429592
684,63376,Saint-Martin-d'Ollières,1460.0,3.4494753,45.417175
685,63158,Fayet-Ronaye,2029.0,3.535678,45.419083
686,63353,Saint-Germain-l'Herm,3654.0,3.5442789,45.462982
687,63039,Beurières,1622.0,3.7790935,45.431637
688,43226,Saint-Vert,2059.0,3.5416367,45.377174
689,43064,Chassignolles,1819.0,3.4868631,45.39984
690,63137,Doranges,1946.0,3.6059787,45.399498
691,43193,Saint-Hilaire,1470.0,3.4397714,45.381218
692,43059,La Chapelle-Geneste,1811.0,3.6741993,45.353394
693,43048,La Chaise-Dieu,1358.0,3.6924596,45.318806
694,38216,Malleval-en-Vercors,1415.0,5.444193,45.153114
695,63398,Saint-Sauveur-la-Sagne,781.0,3.6630263,45.395176
696,63218,Mayres,1243.0,3.6995142,45.38623
697,63312,Saint-Alyre-d'Arlanc,2412.0,3.6271229,45.367516
698,63105,Chaumont-le-Bourg,822.0,3.7656415,45.45845
699,63145,Égliseneuve-des-Liards,826.0,3.4202104,45.56565
700,63323,Saint-Bonnet-le-Bourg,2014.0,3.596049,45.43682
701,63324,Saint-Bonnet-le-Chastel,2336.0,3.637974,45.461193
702,63010,Arlanc,3225.0,3.7230983,45.420708
703,63139,Dore-l'Église,2734.0,3.757139,45.37766
704,43052,Champagnac-le-Vieux,2073.0,3.5039349,45.35485
705,43001,Agnat,1980.0,3.4502528,45.34501
706,43055,Chaniat,1405.0,3.4799402,45.316414
707,43073,Cistrières,2215.0,3.6092517,45.32967
708,43116,Laval-sur-Doulon,1256.0,3.5672557,45.35463
709,43105,Javaugues,701.0,3.4908288,45.2917
710,43110,Lamothe,1253.0,3.4267411,45.31527
711,43108,Jullianges,1857.0,3.7826126,45.306747
712,43035,Bonneval,1470.0,3.7327387,45.307003
713,63355,Saint-Gervais-sous-Meymont,1048.0,3.6131558,45.67007
714,63086,La Chapelle-Agnon,2604.0,3.6288192,45.630116
715,63365,Saint-Jean-des-Ollières,1982.0,3.437297,45.641575
716,26347,Tain-l'Hermitage,456.0,4.8505254,45.07074
717,63423,Sugères,2078.0,3.4122548,45.599937
718,68135,Hésingue,914.0,7.5169334,47.57986
719,63056,Brousse,2247.0,3.4638536,45.600163
720,59589,Thiant,837.0,3.4390466,50.298107
721,63389,Saint-Quentin-sur-Sauxillanges,832.0,3.415946,45.54518
722,63374,Saint-Martin-des-Olmes,1700.0,3.8038228,45.527218
723,63119,Condat-lès-Montboissier,2064.0,3.47833,45.557228
724,63002,Aix-la-Fayette,1299.0,3.5287673,45.507145
725,63348,Saint-Genès-la-Tourette,1852.0,3.4809952,45.517452
726,63431,Thiolières,536.0,3.6933331,45.58139
727,63314,Saint-Amant-Roche-Savine,2406.0,3.6079807,45.578266
728,63394,Saint-Romain,1602.0,3.8952513,45.492615
729,42315,Unias,541.0,4.226894,45.607388
730,63076,Chambon-sur-Dolore,1974.0,3.6249564,45.496998
731,63162,Fournols,2908.0,3.5895839,45.5213
732,63142,Échandelys,2368.0,3.5319965,45.54638
733,42108,L'Hôpital-le-Grand,1295.0,4.1966515,45.59183
734,42222,Saint-Galmier,1963.0,4.315478,45.603703
735,63337,Saint-Éloy-la-Glacière,1204.0,3.5678694,45.563538
736,42105,Grézieux-le-Fromental,1038.0,4.154839,45.614967
737,63230,Le Monestier,1740.0,3.6521828,45.5577
738,42137,Margerie-Chantagret,785.0,4.0531435,45.524635
739,42304,Sury-le-Comtal,2417.0,4.181635,45.54211
740,42122,Lézigneux,1481.0,4.056995,45.56031
741,63023,Auzelles,3324.0,3.5186012,45.606926
742,63037,Bertignat,2440.0,3.6910028,45.617416
743,63441,Valcivières,3307.0,3.8209345,45.60193
744,42324,Veauchette,761.0,4.250831,45.562035
745,63174,Grandval,981.0,3.650585,45.59667
746,63319,Saint-Anthème,6877.0,3.8968232,45.555283
747,63132,Cunlhat,2991.0,3.5629096,45.630085
748,63454,Vertolaye,1093.0,3.7382646,45.654026
749,63207,Marat,3003.0,3.6886058,45.67339
750,63179,Job,4294.0,3.7628744,45.628742
751,42075,Craintilleux,835.0,4.2258863,45.57424
752,63161,La Forie,283.0,3.753485,45.58878
753,63003,Ambert,6069.0,3.7568815,45.555687
754,42185,Rivas,465.0,4.250208,45.589077
755,38067,Chamagnieu,1373.0,5.166908,45.688423
756,63173,Grandrif,2216.0,3.8346982,45.520313
757,63341,Saint-Ferréol-des-Côtes,1511.0,3.6973867,45.536327
758,63081,Champétières,1845.0,3.6787188,45.5154
759,63334,Saint-Dier-d'Auvergne,2036.0,3.4820952,45.67054
760,26252,Portes-lès-Valence,1446.0,4.8833346,44.875664
761,63065,Ceilloux,906.0,3.5162582,45.65522
762,26042,Beauvallon,322.0,4.905295,44.855816
763,59288,Haulchin,515.0,3.4227138,50.31378
764,63434,Tours-sur-Meymont,1811.0,3.5764418,45.673405
765,07198,Rompon,2228.0,4.7302475,44.778976
766,63136,Domaize,1458.0,3.533435,45.686714
767,42188,Roche,2320.0,3.9210894,45.616158
768,42298,Sauvain,3075.0,3.8600779,45.664055
769,89325,Ronchères,1133.0,3.120694,47.658573
770,89054,Brannay,1085.0,3.124765,48.227688
771,89442,Vernoy,1444.0,3.125758,48.093983
772,60032,Autrêches,1305.0,3.1274688,49.44871
773,58094,Dampierre-sous-Bouhy,2718.0,3.130012,47.507107
774,38279,Notre-Dame-de-Mésage,458.0,5.751906,45.07034
775,02673,Saint-Christophe-à-Berry,794.0,3.129227,49.428604
776,02568,Oigny-en-Valois,1192.0,3.130122,49.213566
777,38562,Vizille,1090.0,5.779561,45.074547
778,77167,Égligny,1663.0,3.1241243,48.439983
779,77159,Donnemarie-Dontilly,1208.0,3.1179714,48.478508
780,77129,Coulombs-en-Valois,2252.0,3.1280549,49.077923
781,42207,Saint-Chamond,5518.0,4.502045,45.47006
782,63448,Le Vernet-Chaméane,4576.0,3.4504259,45.4883
783,63147,Églisolles,2055.0,3.8720915,45.467716
784,63211,Marsac-en-Livradois,4871.0,3.7215836,45.48034
785,42256,Saint-Marcellin-en-Forez,3144.0,4.1677,45.489483
786,07064,Le Cheylard,1350.0,4.4212413,44.90771
787,59515,Rouvignies,326.0,3.4411178,50.33377
788,07108,Jaunac,393.0,4.392764,44.920383
789,07001,Accons,994.0,4.391983,44.888447
790,43172,Saint-Bonnet-le-Froid,1309.0,4.4328294,45.143738
791,07248,Saint-Jean-Roure,2397.0,4.418952,44.95521
792,07093,Genestelle,2153.0,4.3854127,44.736942
793,07251,Saint-Joseph-des-Bancs,1290.0,4.413119,44.74794
794,07006,Albon-d'Ardèche,915.0,4.4251633,44.815033
795,07149,Marcols-les-Eaux,1606.0,4.389341,44.805832
796,73157,Modane,7456.0,6.648372,45.17412
797,73242,Saint-Jean-d'Arves,7607.0,6.272198,45.16608
798,38225,Autrans-Méaudre en Vercors,7804.0,5.5451927,45.168484
799,73194,Orelle,7322.0,6.560503,45.19852
800,73306,Valloire,13728.0,6.423579,45.1233
801,38005,Allemond,5694.0,6.017802,45.170692
802,42121,Lérigneux,975.0,3.9467084,45.594418
803,42089,Essertines-en-Châtelneuf,1520.0,3.9995265,45.61842
804,42054,Châtelneuf,845.0,3.9793239,45.638924
805,42149,Montrond-les-Bains,1014.0,4.2402735,45.635677
806,59064,Bellaing,340.0,3.425721,50.365345
807,42200,Saint-André-le-Puy,870.0,4.264573,45.646744
808,38528,Vaulnaveys-le-Bas,1194.0,5.811747,45.098957
809,42013,Bellegarde-en-Forez,1910.0,4.3092866,45.64089
810,42081,Cuzieu,1162.0,4.2659526,45.60659
811,42020,Boisset-lès-Montrond,827.0,4.2073045,45.62519
812,42180,Précieux,1650.0,4.148899,45.588764
813,42147,Montbrison,1629.0,4.0720415,45.600746
814,05109,Puy-Saint-Pierre,773.0,6.604604,44.89789
815,05023,Briançon,2834.0,6.649129,44.899487
816,05085,Montgenèvre,3997.0,6.727998,44.939384
817,05174,Val-des-Prés,4469.0,6.6668444,44.950672
818,38073,Chantepérier,8144.0,5.9804063,44.958836
819,38375,Saint-Christophe-en-Oisans,23612.0,6.2440534,44.92926
820,42299,Savigneux,1910.0,4.100223,45.62232
821,59446,Oisy,255.0,3.4333925,50.35218
822,42046,Champdieu,1802.0,4.05062,45.64159
823,42059,Chazelles-sur-Lyon,2107.0,4.374057,45.62904
824,42135,Marclopt,862.0,4.221536,45.663925
825,42264,Saint-Médard-en-Forez,1041.0,4.3627987,45.592464
826,26174,Margès,991.0,5.030023,45.131653
827,42335,Viricelles,200.0,4.38184,45.654007
828,42138,Maringes,915.0,4.354254,45.660507
829,42214,Saint-Cyr-les-Vignes,1948.0,4.2904053,45.676712
830,42038,Chalain-le-Comtal,1875.0,4.1717362,45.641106
831,26355,Triors,575.0,5.1119947,45.09507
832,42130,Magneux-Haute-Rive,1248.0,4.1709404,45.66976
833,42151,Mornand-en-Forez,2150.0,4.1195545,45.67179
834,77319,Mortery,1319.0,3.2483363,48.591866
835,42269,Saint-Paul-d'Uzore,964.0,4.090147,45.67538
836,42179,Pralong,810.0,4.01998,45.660313
837,42012,Bard,1342.0,3.998085,45.592552
838,89264,Montacher-Villegardin,2911.0,3.0322785,48.168343
839,42005,Andrézieux-Bouthéon,1589.0,4.2768335,45.535122
840,42097,La Fouillouse,2113.0,4.319195,45.501415
841,42328,Verrières-en-Forez,2118.0,3.9892979,45.568283
842,42058,Chazelles-sur-Lavieu,972.0,4.002094,45.542458
843,42107,Gumières,1611.0,3.9774103,45.527554
844,42117,Lavieu,451.0,4.0425715,45.540356
845,42021,Boisset-Saint-Priest,1822.0,4.118745,45.512737
846,42228,Saint-Georges-Haute-Ville,964.0,4.0923934,45.54412
847,42234,Saint-Héand,3101.0,4.3813252,45.53091
848,42240,Saint-Jean-Soleymieux,1662.0,4.011244,45.50105
849,42301,Soleymieux,912.0,4.064137,45.50592
850,42092,L'Étrat,867.0,4.3718815,45.49485
851,42206,Saint-Bonnet-les-Oules,1242.0,4.331034,45.54163
852,42279,Saint-Just-Saint-Rambert,4130.0,4.2500687,45.490387
853,42010,Aveizieux,914.0,4.378971,45.569168
854,42022,Bonson,519.0,4.2210793,45.522503
855,42211,Saint-Cyprien,714.0,4.2299776,45.54025
856,42285,Saint-Romain-le-Puy,2138.0,4.131443,45.55673
857,42323,Veauche,1086.0,4.2890873,45.562763
858,42290,Saint-Thomas-la-Garde,348.0,4.085401,45.571396
859,38499,Susville,1000.0,5.7628636,44.92587
860,38207,Lavaldens,5661.0,5.9033976,44.992603
861,42087,Écotay-l'Olme,640.0,4.045667,45.587227
862,42043,Chambœuf,1126.0,4.321404,45.574482
863,26037,Beaumont-lès-Valence,1775.0,4.946765,44.874054
864,38413,Saint-Laurent-en-Beaumont,1314.0,5.8451624,44.885117
865,26139,Génissieux,909.0,5.0903087,45.082317
866,38186,Gresse-en-Vercors,8078.0,5.5259695,44.886524
867,38522,Valjouffrey,12594.0,6.079068,44.88172
868,38428,Saint-Michel-en-Beaumont,801.0,5.9124346,44.86971
869,02440,Lor,894.0,4.0555315,49.529686
870,38444,Saint-Pierre-de-Méaroz,459.0,5.8202376,44.873215
871,38342,Roissard,1451.0,5.6353736,44.884617
872,38116,Cognet,194.0,5.7760143,44.881516
873,26271,La Roche-de-Glun,1262.0,4.856497,45.018696
874,38361,Saint-Arey,694.0,5.7428226,44.882572
875,26316,Saint-Martin-le-Colonel,318.0,5.279778,44.984943
876,38313,Ponsonnas,296.0,5.7979383,44.889248
877,26066,Le Chaffal,1169.0,5.1782928,44.873447
878,05107,Puy-Saint-André,1530.0,6.566597,44.891315
879,07068,Colombier-le-Jeune,1532.0,4.715141,45.0113
880,26358,Upie,1948.0,4.9803033,44.799156
881,07063,Cheminas,946.0,4.7407165,45.13049
882,07086,Étables,1580.0,4.7390294,45.09427
883,07069,Colombier-le-Vieux,1576.0,4.699218,45.059135
884,07040,Boucieu-le-Roi,881.0,4.6879025,45.028805
885,07181,Le Pouzin,1123.0,4.7483735,44.752056
886,07255,Saint-Julien-en-Saint-Alban,1034.0,4.6933203,44.758305
887,73307,Valmeinier,5497.0,6.508321,45.151962
888,38286,Oulles,1452.0,5.96339,45.074127
889,38285,Ornon,2348.0,5.964803,45.04068
890,38551,Villard-Reymond,1111.0,6.0080476,45.029663
891,26315,Saint-Martin-en-Vercors,2700.0,5.4488525,45.015827
892,38264,La Morte,1937.0,5.861625,45.026325
893,38177,La Garde,916.0,6.0548434,45.068928
894,26057,Bourg-de-Péage,1386.0,5.0505753,45.01723
895,38173,Le Freney-d'Oisans,2085.0,6.122479,45.07796
896,38550,Villard-Reculas,499.0,6.037058,45.093884
897,38402,Saint-Jean-de-Vaulx,1020.0,5.751831,45.01651
898,38445,Saint-Pierre-de-Mésage,704.0,5.7648354,45.048004
899,38478,Séchilienne,2068.0,5.8306546,45.072636
900,38364,Saint-Barthélemy-de-Séchilienne,1210.0,5.8219633,45.039722
901,90080,Phaffans,324.0,6.9443445,47.659138
902,38237,Mizoën,2050.0,6.182148,45.04398
903,38112,Clavans-en-Haut-Oisans,3581.0,6.162198,45.117306
904,38191,Huez,2040.0,6.0848074,45.097225
905,38289,Oz,2690.0,6.0745444,45.12833
906,38212,Livet-et-Gavet,6132.0,5.919189,45.090508
907,38200,Jarrie,1340.0,5.7467017,45.111027
908,38252,Montchaboud,194.0,5.7614326,45.09311
909,38529,Vaulnaveys-le-Haut,1667.0,5.8402734,45.11569
910,38188,Herbeys,795.0,5.79675,45.143635
911,38567,Chamrousse,1238.0,5.894629,45.11922
912,38422,Saint-Martin-d'Uriage,3566.0,5.856835,45.15332
913,38020,Auris,1343.0,6.083893,45.052383
914,38040,Besse,5103.0,6.208997,45.104755
915,38059,Brié-et-Angonnes,982.0,5.7787623,45.12301
916,38057,Bresson,278.0,5.750762,45.133427
917,05093,Névache,19182.0,6.598808,45.044106
918,05063,La Grave,12418.0,6.2835712,45.06002
919,38052,Le Bourg-d'Oisans,5613.0,6.032813,45.033817
920,05079,Le Monêtier-les-Bains,12984.0,6.4707394,44.997753
921,05181,Villar-d'Arêne,7786.0,6.364256,45.000107
922,05161,La Salle-les-Alpes,3562.0,6.565155,44.952526
923,38462,Saint-Théoffrey,748.0,5.7758718,44.99091
924,05133,Saint-Chaffrey,2578.0,6.601462,44.93487
925,38269,La Mure,831.0,5.787729,44.90934
926,38326,Prunières,820.0,5.7566004,44.898643
927,38283,Oris-en-Rattier,1886.0,5.8856444,44.933754
